templates,used_attributes
"The VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-WINS - VIS-TEAM-LOSSES ) were the superior shooters in this 1 , going VIS-TEAM-FG_PCT percent from the field , while the HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-WINS - HOME-TEAM-LOSSES ) went just HOME-TEAM-REB percent . ","['VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'HOME-TEAM-FG3_PCT', 'VIS-TEAM-WINS', 'HOME-TEAM-AST', 'VIS-TEAM-LOSSES', 'VIS-TEAM-FG_PCT', 'HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-WINS', 'HOME-TEAM-PTS_QTR3', 'HOME-TEAM-PTS_QTR4', 'HOME-TEAM-LOSSES', 'HOME-TEAM-FG_PCT', 'HOME-TEAM-REB']"
"Over his 15 5 games , HOME-LEADER_FIRST_NAME HOME-LEADER_SECOND_NAME 's now boasting averages of HOME-TEAM-AST points , VIS-TEAM-FG3M rebounds and VIS-STREAK-COUNT blocks , while shooting HOME-TEAM-WINS percent from the field . ","['HOME-LEADER_FIRST_NAME', 'HOME-LEADER_SECOND_NAME', 'HOME-TEAM-FTM', 'HOME-TEAM-AST', 'VIS-TEAM-FG3M', 'VIS-STREAK-COUNT', 'HOME-TEAM-WINS']"
The VIS-TEAM-NAME ’ s the 9 time in VIS-TEAM-FTM March games The VIS-TEAM-NAME failed to shoot 40 percent from the field . ,"['VIS-TEAM-NAME', 'VIS-TEAM-FTM', 'VIS-TEAM-NAME']"
"HOME-LEADER_FIRST_NAME HOME-LEADER_SECOND_NAME team held the VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-WINS - VIS-TEAM-LOSSES ) to just VIS-TEAM-PTS_QTR2 points in the VIS-STREAK-COUNT quarter but could n't quite hold the VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-WINS - VIS-TEAM-LOSSES ) off , as the VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-WINS - VIS-TEAM-LOSSES ) were able to make a run on The HOME-TEAM-PLACE HOME-TEAM-NAME ( late . ","['HOME-LEADER_FIRST_NAME', 'HOME-LEADER_SECOND_NAME', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'HOME-TEAM-PTS_QTR4', 'VIS-TEAM-WINS', 'VIS-TEAM-LOSSES', 'VIS-TEAM-PTS_QTR2', 'VIS-STREAK-COUNT', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'HOME-TEAM-PTS_QTR4', 'VIS-TEAM-WINS', 'VIS-TEAM-LOSSES', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'HOME-TEAM-PTS_QTR4', 'VIS-TEAM-WINS', 'VIS-TEAM-LOSSES', 'HOME-TEAM-PLACE', 'HOME-TEAM-NAME']"
The HOME-TEAM-NAME 's production at point guard suffered with E'Twaun Moore and Aaron Brooks combining for just HOME-TEAM-TOV points on HOME-TEAM-FG3M - of - 16 shooting from the field to go along with HOME-TEAM-STANDING assists in 48 minutes played . ,"['HOME-TEAM-NAME', 'HOME-TEAM-TOV', 'HOME-TEAM-FG3M', 'HOME-TEAM-STANDING']"
"The Hornets , Pacers and Celtics all would not make the playoffs if The Hornets , Pacers and Celtics all began tomorrow . ",[]
"VIS-TEAM-PLACE will head home for Saturday 's game with the Miami Heat , who currently holds the 8 seed that the VIS-TEAM-NAME so desperately covet . ","['VIS-TEAM-PLACE', 'VIS-TEAM-NAME']"
the number VIS-TEAM-STANDING seeded VIS-TEAM-PLACE VIS-TEAM-NAME wrapped up the VIS-TEAM-STANDING seed long ago and had little to play for as the regular season wound down . ,"['VIS-TEAM-STANDING', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-STANDING']"
"VIS-TEAM-PLACE out - shot HOME-TEAM-PLACE , converting VIS-TEAM-FG_PCT percent of their field goals compared to the HOME-TEAM-NAME ' HOME-TEAM-FG_PCT percent from the field . ","['VIS-TEAM-PLACE', 'HOME-TEAM-PLACE', 'VIS-TEAM-FG_PCT', 'HOME-TEAM-NAME', 'HOME-TEAM-FG_PCT']"
"HOME-TEAM-PLACE , which has now dropped 4 straight games , continues to struggle offensively and looked completely out of sorts yet again Saturday . ",['HOME-TEAM-PLACE']
VIS-TEAM-PLACE shot just VIS-TEAM-FG_PCT percent from the floor had just VIS-TEAM-AST assists on VIS-TEAM-FG3_PCT field goals . ,"['VIS-TEAM-PLACE', 'VIS-TEAM-FG_PCT', 'VIS-TEAM-AST', 'VIS-TEAM-FGM', 'VIS-TEAM-FG3_PCT']"
VIS-TEAM-PLACE has won HOME-TEAM-STANDING of The HOME-TEAM-NAME 15 VIS-TEAM-LOSSES to keep The HOME-TEAM-NAME in the playoff conversation while weathering the injuries The HOME-TEAM-NAME 've had early in the season . ,"['VIS-TEAM-PLACE', 'HOME-TEAM-STANDING', 'HOME-TEAM-NAME', 'VIS-TEAM-LOSSES', 'HOME-TEAM-NAME', 'HOME-TEAM-NAME']"
"Despite turning the ball over HOME-TEAM-TOV times , HOME-TEAM-PLACE was able to shoot HOME-TEAM-FG_PCT percent from the field compared to VIS-TEAM-PLACE , who shot VIS-TEAM-FG_PCT percent , giving VIS-TEAM-PLACE , who shot VIS-TEAM-FG_PCT percent just enough of an advantage to come away with the victory . ","['HOME-TEAM-TOV', 'HOME-TEAM-PLACE', 'HOME-TEAM-FG_PCT', 'VIS-TEAM-PLACE', 'VIS-TEAM-FG_PCT', 'VIS-TEAM-PLACE', 'VIS-TEAM-FG_PCT']"
"VIS-TEAM-PLACE came into this game as VIS-STREAK-COUNT of the hottest teams in the NBA , and VIS-TEAM-PLACE showed on Wednesday , as they put on a show while dominating HOME-LEADER_FIRST_NAME HOME-LEADER_SECOND_NAME and the HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-WINS - HOME-TEAM-LOSSES ) VIS-TEAM-PTS - HOME-TEAM-PTS on Wednesday . ","['VIS-TEAM-PLACE', 'VIS-STREAK-COUNT', 'VIS-TEAM-PLACE', 'HOME-LEADER_FIRST_NAME', 'HOME-LEADER_SECOND_NAME', 'HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-WINS', 'HOME-TEAM-LOSSES', 'VIS-TEAM-PTS', 'HOME-TEAM-PTS']"
HOME-TEAM-PLACE shot just HOME-TEAM-FG_PCT percent from the field but knocked down HOME-TEAM-FTM - of - HOME-TEAM-FTA free throw attempts and forced VIS-TEAM-PLACE into VIS-TEAM-TOV turnovers . ,"['HOME-TEAM-PLACE', 'HOME-TEAM-FG_PCT', 'HOME-TEAM-FG3A', 'VIS-TEAM-FG3A', 'HOME-TEAM-FTM', 'HOME-TEAM-FTA', 'VIS-TEAM-PLACE', 'VIS-TEAM-PTS_QTR2', 'HOME-TEAM-TOV', 'VIS-TEAM-TOV']"
"HOME-TEAM-PLACE finished the game shooting HOME-TEAM-FG_PCT percent from the field and an impressive HOME-TEAM-FG3_PCT percent from the 3 - point line , while the Timberwovles shot VIS-TEAM-FG_PCT percent from the field and only HOME-TEAM-FTA percent from beyond the arc . ","['HOME-TEAM-PLACE', 'HOME-TEAM-FG_PCT', 'HOME-TEAM-FG3_PCT', 'HOME-TEAM-FGM', 'VIS-TEAM-FG_PCT', 'VIS-TEAM-FG3_PCT', 'HOME-TEAM-FTA']"
"VIS-TEAM-PLACE , meanwhile , shot VIS-TEAM-FG_PCT percent from the floor and knocked down HOME-TEAM-TOV VIS-STREAK-COUNT - pointers . ","['VIS-TEAM-PLACE', 'VIS-TEAM-FG_PCT', 'VIS-TEAM-PTS_QTR1', 'VIS-TEAM-FG3M', 'HOME-TEAM-FG3_PCT', 'HOME-TEAM-FTA', 'HOME-TEAM-TOV', 'VIS-STREAK-COUNT']"
HOME-TEAM-PLACE shot HOME-TEAM-FG_PCT percent from the field and HOME-TEAM-FG3_PCT percent from beyond the arc Wednesday . ,"['HOME-TEAM-PLACE', 'HOME-TEAM-FG_PCT', 'HOME-TEAM-PTS_QTR4', 'HOME-TEAM-FG3_PCT']"
HOME-TEAM-NAME shooting guard J.R. Smith outscored the VIS-TEAM-NAME from the 3 - pointline . ,"['HOME-TEAM-NAME', 'VIS-TEAM-NAME']"
"While The VIS-TEAM-NAME ' may have taken the advantage in that category , the HOME-TEAM-NAME the HOME-TEAM-NAME took the advantage in rebounding , out - rebounding the VIS-TEAM-NAME HOME-TEAM-REB - VIS-TEAM-REB . ","['VIS-TEAM-NAME', 'HOME-TEAM-NAME', 'HOME-TEAM-NAME', 'VIS-TEAM-NAME', 'HOME-TEAM-REB', 'VIS-TEAM-REB']"
VIS-TEAM-PLACE has lost 8 straight games as their playoff chances continue to sputter and die . ,['VIS-TEAM-PLACE']
"The VIS-TEAM-NAME would go on a 26 - VIS-TEAM-WINS run to end the 3 quarter , closing the gap to just 4 points . ","['VIS-TEAM-NAME', 'VIS-TEAM-FTM', 'VIS-TEAM-WINS']"
"The HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-WINS - HOME-TEAM-LOSSES ) were the superior shooters in this game as well , going HOME-TEAM-FG3_PCT percent from the field and HOME-TEAM-FG3_PCT percent from the 3 - point line , while the VIS-TEAM-NAME went just VIS-TEAM-FG_PCT percent from the floor and VIS-TEAM-FG3_PCT percent from beyond the arc . ","['HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-PTS_QTR1', 'HOME-TEAM-PTS_QTR2', 'HOME-TEAM-PTS_QTR3', 'HOME-TEAM-WINS', 'VIS-TEAM-PTS_QTR2', 'HOME-TEAM-LOSSES', 'HOME-TEAM-FG_PCT', 'HOME-TEAM-FG3_PCT', 'HOME-TEAM-FG_PCT', 'HOME-TEAM-FG3_PCT', 'VIS-TEAM-NAME', 'VIS-TEAM-FGM', 'VIS-TEAM-FG_PCT', 'VIS-TEAM-PTS_QTR3', 'VIS-TEAM-FG3_PCT']"
"the VIS-TEAM-NAME entered a remarkable game shooting just under 48 percent from the field as a team , but were held to VIS-TEAM-FG_PCT percent on Thursday and HOME-TEAM-WINS percent from beyond the arc . ","['VIS-TEAM-NAME', 'VIS-TEAM-FG_PCT', 'HOME-TEAM-WINS']"
"The VIS-TEAM-NAME gave The HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-WINS - HOME-TEAM-LOSSES ) everything The HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-WINS - HOME-TEAM-LOSSES ) could handle Sunday , but fell just short of pulling off the upset as Nerlens Noel missed the potential go - ahead jumper with HOME-TEAM-STANDING seconds remaining . ","['VIS-TEAM-NAME', 'HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-WINS', 'HOME-TEAM-PTS_QTR2', 'HOME-TEAM-LOSSES', 'HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-WINS', 'HOME-TEAM-PTS_QTR2', 'HOME-TEAM-LOSSES', 'HOME-TEAM-STANDING']"
The HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-WINS - HOME-TEAM-LOSSES ) narrowly avoided The HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-WINS - HOME-TEAM-LOSSES ) HOME-TEAM-STANDING straight loss despite being held to just HOME-TEAM-FG3_PCT % shooting from the field . ,"['HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-WINS', 'HOME-TEAM-PTS_QTR2', 'HOME-TEAM-LOSSES', 'HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-WINS', 'HOME-TEAM-PTS_QTR2', 'HOME-TEAM-LOSSES', 'HOME-TEAM-STANDING', 'HOME-TEAM-FG_PCT', 'HOME-TEAM-FG3_PCT']"
"Shooting 5 - for - 8 from the field , Jonas Valanciunas scored 13 points , adding 15 assists and HOME-TEAM-STANDING rebounds . ","['HOME-TEAM-FG3M', 'HOME-TEAM-STANDING']"
"For the complete game , VIS-TEAM-PLACE shot VIS-TEAM-FG_PCT percent from the field and VIS-TEAM-FG3_PCT percent from the VIS-TEAM-LOSSES - point line , compared to the HOME-TEAM-FG_PCT percent from the floor and HOME-TEAM-FG3_PCT percent from beyond the arc that HOME-TEAM-PLACE shot . ","['VIS-TEAM-PLACE', 'VIS-TEAM-FG_PCT', 'HOME-TEAM-FGM', 'VIS-TEAM-FGM', 'VIS-TEAM-FG3_PCT', 'VIS-TEAM-LOSSES', 'HOME-TEAM-FG_PCT', 'VIS-TEAM-PTS_QTR4', 'HOME-TEAM-FG3_PCT', 'HOME-TEAM-PLACE']"
"VIS-TEAM-PLACE have now lost 10 games in a row , and ca n't seem to find an answer . ",['VIS-TEAM-PLACE']
"VIS-TEAM-PLACE , which fell to Washington by HOME-TEAM-TOV points on Wednesday , shot VIS-TEAM-FG_PCT percent from the floor as a team and was out - rebounded HOME-TEAM-REB - VIS-TEAM-REB . ","['VIS-TEAM-PLACE', 'VIS-TEAM-FG3A', 'HOME-TEAM-TOV', 'VIS-TEAM-FG_PCT', 'HOME-TEAM-REB', 'VIS-TEAM-FGM', 'VIS-TEAM-FG3_PCT', 'VIS-TEAM-REB']"
"The HOME-TEAM-NAME , who shot HOME-TEAM-FG_PCT percent from the floor , had all VIS-TEAM-WINS starters in double figures , with HOME-LEADER_FIRST_NAME HOME-LEADER_SECOND_NAME ’ s 24 points and VIS-TEAM-AST rebounds setting the pace . ","['HOME-TEAM-NAME', 'HOME-TEAM-FG_PCT', 'VIS-TEAM-WINS', 'HOME-LEADER_FIRST_NAME', 'HOME-LEADER_SECOND_NAME', 'VIS-TEAM-FTM', 'VIS-TEAM-AST']"
HOME-TEAM-PLACE shot a scorching 57 percent from the floor and hit HOME-TEAM-STANDING 3 - pointers while out - rebounding VIS-TEAM-PLACE HOME-TEAM-REB - VIS-TEAM-REB . ,"['HOME-TEAM-PLACE', 'HOME-TEAM-FG3M', 'VIS-TEAM-FTM', 'HOME-TEAM-STANDING', 'VIS-TEAM-PLACE', 'HOME-TEAM-REB', 'VIS-TEAM-REB']"
"The HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-WINS - HOME-TEAM-LOSSES ) gained The HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-WINS - HOME-TEAM-LOSSES ) biggest advantage on defense , holding the VIS-TEAM-NAME to VIS-TEAM-FG_PCT percent shooting from the field while also forcing The HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-WINS - HOME-TEAM-LOSSES ) into giving up VIS-TEAM-PTS_QTR3 points off VIS-TEAM-TOV turnovers . ","['HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-TOV', 'HOME-TEAM-WINS', 'VIS-TEAM-FTM', 'HOME-TEAM-LOSSES', 'HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-TOV', 'HOME-TEAM-WINS', 'VIS-TEAM-FTM', 'HOME-TEAM-LOSSES', 'VIS-TEAM-NAME', 'VIS-TEAM-FG_PCT', 'HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-TOV', 'HOME-TEAM-WINS', 'VIS-TEAM-FTM', 'HOME-TEAM-LOSSES', 'VIS-TEAM-PTS_QTR3', 'VIS-TEAM-TOV']"
a huge advantage in that category may have given The VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-WINS - HOME-TEAM-STANDING ) defeated the HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-WINS - HOME-TEAM-LOSSES ) VIS-TEAM-PTS - HOME-TEAM-PTS on Friday at the TD_Garden in HOME-TEAM-PLACE just enough to steal the win on the road . ,"['VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-AST', 'VIS-TEAM-WINS', 'VIS-TEAM-LOSSES', 'HOME-TEAM-STANDING', 'HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'VIS-TEAM-TOV', 'HOME-TEAM-WINS', 'HOME-TEAM-FTA', 'HOME-TEAM-LOSSES', 'VIS-TEAM-PTS', 'HOME-TEAM-PTS', 'HOME-TEAM-PLACE']"
"The VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-WINS - VIS-TEAM-LOSSES ) were the superior shooters in this game , going VIS-TEAM-FG_PCT percent from the field and VIS-TEAM-REB percent from the VIS-STREAK-COUNT - point line , while the HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-STANDING - HOME-TEAM-LOSSES ) went just HOME-TEAM-FG_PCT percent from the floor and HOME-TEAM-FG3_PCT percent from beyond the arc . ","['VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-WINS', 'VIS-TEAM-LOSSES', 'VIS-TEAM-FG_PCT', 'VIS-TEAM-REB', 'VIS-STREAK-COUNT', 'HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-WINS', 'HOME-TEAM-STANDING', 'HOME-TEAM-PTS_QTR1', 'VIS-TEAM-PTS_QTR1', 'HOME-TEAM-LOSSES', 'HOME-TEAM-FG_PCT', 'VIS-TEAM-PTS_QTR2', 'HOME-TEAM-FG3A', 'HOME-TEAM-FG3_PCT']"
"The VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-WINS - VIS-TEAM-LOSSES ) were superior shooters in this game , going VIS-TEAM-FG_PCT percent from the field , while the HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-WINS - HOME-TEAM-LOSSES ) VIS-TEAM-PTS - HOME-TEAM-PTS on Sunday at the TD_Garden in HOME-TEAM-PLACE went just HOME-TEAM-FG_PCT percent from the floor . ","['VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-FG3A', 'HOME-TEAM-FG3_PCT', 'VIS-TEAM-FTA', 'VIS-TEAM-WINS', 'VIS-TEAM-LOSSES', 'VIS-TEAM-FG_PCT', 'HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-PTS_QTR2', 'HOME-TEAM-PTS_QTR4', 'VIS-TEAM-TOV', 'HOME-TEAM-WINS', 'HOME-TEAM-FGM', 'HOME-TEAM-LOSSES', 'VIS-TEAM-PTS', 'HOME-TEAM-PTS', 'HOME-TEAM-PLACE', 'HOME-TEAM-FG_PCT']"
"the VIS-TEAM-NAME shot VIS-TEAM-FG_PCT percent from the field and VIS-TEAM-FG3_PCT percent from the 3 - point line , while the HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-WINS - HOME-TEAM-LOSSES ) VIS-TEAM-PTS - HOME-TEAM-PTS on Sunday at the TD_Garden in HOME-TEAM-PLACE finished at HOME-TEAM-FG_PCT percent from the floor and just HOME-TEAM-FG3_PCT percent from deep . ","['VIS-TEAM-NAME', 'VIS-TEAM-FG_PCT', 'VIS-TEAM-FG3_PCT', 'HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-WINS', 'VIS-TEAM-FG3A', 'HOME-TEAM-LOSSES', 'VIS-TEAM-PTS', 'HOME-TEAM-PTS', 'HOME-TEAM-PLACE', 'HOME-TEAM-FG_PCT', 'VIS-TEAM-PTS_QTR3', 'HOME-TEAM-FG3_PCT']"
"All 5 HOME-TEAM-NAME ' starters were led by HOME-LEADER_FIRST_NAME HOME-LEADER_SECOND_NAME , who scored a season - high 26 points on HOME-TEAM-TOV - of - VIS-TEAM-WINS shooting and grabbed 5 rebounds in 28 minutes . ","['HOME-TEAM-NAME', 'HOME-LEADER_FIRST_NAME', 'HOME-LEADER_SECOND_NAME', 'HOME-TEAM-TOV', 'HOME-TEAM-FTA', 'VIS-TEAM-WINS']"
"Olynyk showed true grit , and knocked 3 of Olynyk 4 shots from beyond the arc . ",[]
"the HOME-TEAM-NAME shot just HOME-TEAM-FG_PCT percent from the field and HOME-TEAM-FG3_PCT percent ( HOME-TEAM-FG3M - of - HOME-TEAM-FG3A ) from VIS-TEAM-FG3M , while VIS-TEAM-PLACE connected on half ( VIS-TEAM-FGM - of - VIS-TEAM-FGA ) of VIS-TEAM-PLACE field goals . ","['HOME-TEAM-NAME', 'HOME-TEAM-FG_PCT', 'HOME-TEAM-FG3_PCT', 'HOME-TEAM-FG3M', 'HOME-TEAM-FG3A', 'VIS-TEAM-FG3M', 'VIS-TEAM-PLACE', 'VIS-TEAM-FGM', 'VIS-TEAM-FGA', 'VIS-TEAM-PLACE']"
"The VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-LOSSES - VIS-TEAM-LOSSES ) beat the HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-WINS - VIS-TEAM-LOSSES ) made a rally in the HOME-TEAM-WINS , outscoring the HOME-TEAM-NAME VIS-TEAM-PTS_QTR4 - HOME-TEAM-TOV to complete the comeback and steal an impressive road win on Monday night . ","['VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-WINS', 'HOME-TEAM-LOSSES', 'VIS-TEAM-LOSSES', 'VIS-TEAM-WINS', 'HOME-TEAM-LOSSES', 'VIS-TEAM-LOSSES', 'HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-WINS', 'VIS-TEAM-WINS', 'HOME-TEAM-LOSSES', 'VIS-TEAM-LOSSES', 'HOME-TEAM-WINS', 'HOME-TEAM-NAME', 'VIS-TEAM-PTS_QTR2', 'VIS-TEAM-PTS_QTR3', 'VIS-TEAM-PTS_QTR4', 'HOME-TEAM-PTS_QTR4', 'HOME-TEAM-TOV']"
"VIS-TEAM-PLACE shot VIS-TEAM-FG_PCT percent from the floor and VIS-TEAM-FG3_PCT percent from beyond the arc , but VIS-TEAM-PLACE biggest issue against The HOME-TEAM-PLACE HOME-TEAM-NAME was allowing VIS-TEAM-FG3A easy points on HOME-TEAM-WINS turnovers . ","['VIS-TEAM-PLACE', 'VIS-TEAM-FG_PCT', 'VIS-TEAM-FG3_PCT', 'VIS-TEAM-PLACE', 'HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'VIS-TEAM-PTS_QTR1', 'HOME-TEAM-PTS_QTR4', 'VIS-TEAM-FG3A', 'VIS-TEAM-PTS_QTR2', 'VIS-TEAM-TOV', 'HOME-TEAM-WINS']"
The HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-WINS - HOME-TEAM-LOSSES ) defeated the VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-WINS - VIS-STREAK-COUNT ) HOME-TEAM-PTS - VIS-TEAM-PTS on Thursday will remain home to host the Toronto Raptors on Saturday . ,"['HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'VIS-TEAM-PTS_QTR1', 'HOME-TEAM-WINS', 'HOME-TEAM-LOSSES', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'HOME-TEAM-PTS_QTR2', 'HOME-TEAM-FTM', 'VIS-TEAM-WINS', 'VIS-TEAM-LOSSES', 'VIS-STREAK-COUNT', 'HOME-TEAM-PTS', 'VIS-TEAM-PTS']"
"As a team , VIS-TEAM-PLACE shot just 43 percent from the field and VIS-TEAM-FG3_PCT percent from beyond the arc . ","['VIS-TEAM-PLACE', 'VIS-TEAM-FG3_PCT']"
"Favors , who was shooting 70 percent from the line coming into the game , was 3 - for - 9 from the charity stripe Tuesday night . ",[]
"HOME-TEAM-PLACE has won 2 straight , and The HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-WINS - HOME-TEAM-LOSSES ) were led by Blake Griffin , who put up 13 points , VIS-TEAM-TOV rebounds and HOME-TEAM-LOSSES assists in 35 minutes . ","['HOME-TEAM-PLACE', 'HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-WINS', 'HOME-TEAM-LOSSES', 'VIS-TEAM-TOV', 'HOME-TEAM-LOSSES']"
The HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-WINS - HOME-TEAM-LOSSES ) also held VIS-TEAM-PLACE to an anemic VIS-TEAM-FG_PCT percent shooting from the field and VIS-TEAM-AST percent from beyond arc . ,"['HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-WINS', 'HOME-TEAM-LOSSES', 'VIS-TEAM-PLACE', 'VIS-TEAM-FG_PCT', 'HOME-TEAM-PTS_QTR3', 'VIS-TEAM-FG3_PCT', 'VIS-TEAM-AST']"
HOME-TEAM-PLACE will have another relaxing matchup when The HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-WINS - HOME-TEAM-LOSSES ) host the Philadelphia 76ers on Saturday . ,"['HOME-TEAM-PLACE', 'HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-WINS', 'HOME-TEAM-LOSSES']"
"VIS-TEAM-PLACE has lost 9 straight games , and this loss may have brought The HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-WINS - HOME-TEAM-LOSSES ) to a new and unique low . ","['VIS-TEAM-PLACE', 'HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-WINS', 'HOME-TEAM-LOSSES']"
"The HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-WINS - HOME-TEAM-LOSSES ) beat the VIS-TEAM-PLACE VIS-TEAM-NAME started to open up a sizable lead over the VIS-TEAM-NAME early in the game , but VIS-TEAM-PLACE managed to cut HOME-TEAM-PLACE ' lead to VIS-TEAM-WINS mid way through the 3 quarter . ","['HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-WINS', 'HOME-TEAM-LOSSES', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-NAME', 'VIS-TEAM-PLACE', 'HOME-TEAM-PLACE', 'VIS-TEAM-WINS']"
"HOME-TEAM-PLACE responded with a HOME-TEAM-FTM - HOME-TEAM-TOV run to put the game out of reach , however . ","['HOME-TEAM-PLACE', 'HOME-TEAM-FTM', 'HOME-TEAM-TOV']"
HOME-TEAM-PLACE came into this game with 2 full days of rest and easily handled the VIS-TEAM-PLACE VIS-TEAM-NAME . ,"['HOME-TEAM-PLACE', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME']"
"the HOME-TEAM-NAME have now cobbled together back - to - back wins , and victories in VIS-TEAM-STANDING of the past HOME-TEAM-STANDING games , which the HOME-TEAM-NAME 'll attempt to uphold in Sunday 's showdown against the Heat . ","['HOME-TEAM-NAME', 'VIS-TEAM-STANDING', 'HOME-TEAM-STANDING', 'HOME-TEAM-NAME']"
"The remaining VIS-TEAM-NAME fired at a 37 percent clip ( 19 - for - HOME-TEAM-FG_PCT ) , though , which was n't enough against the HOME-TEAM-NAME hot hand . ","['VIS-TEAM-NAME', 'HOME-TEAM-FG_PCT', 'HOME-TEAM-NAME']"
"The VIS-TEAM-NAME ( VIS-TEAM-WINS - VIS-TEAM-LOSSES ) held on to beat the HOME-TEAM-NAME ( HOME-TEAM-WINS - HOME-TEAM-LOSSES ) seemingly had the game salted away with under a minute to play , but 2 key turnovers allowed the HOME-TEAM-NAME ( HOME-TEAM-WINS - HOME-TEAM-LOSSES ) to get within 2 with 9 seconds to play . ","['VIS-TEAM-NAME', 'VIS-TEAM-WINS', 'VIS-TEAM-LOSSES', 'HOME-TEAM-NAME', 'HOME-TEAM-PTS_QTR4', 'HOME-TEAM-AST', 'HOME-TEAM-WINS', 'HOME-TEAM-LOSSES', 'HOME-TEAM-NAME', 'HOME-TEAM-PTS_QTR4', 'HOME-TEAM-AST', 'HOME-TEAM-WINS', 'HOME-TEAM-LOSSES']"
