templates,used_attributes
The TEAM-NAME are currently in 4 place in the TEAM-CONFERENCE 's TEAM-DIVISION Division . ,"['TEAM-NAME', 'TEAM-CONFERENCE', 'TEAM-DIVISION']"
the TEAM-NAME now head to NEXT-OPPONENT-TEAM-PLACE to face the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-NAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
The TEAM-NAME evened The TEAM-NAME record at TEAM-TOV - TEAM-TOV and moved into a 2 - place tie with the Phoenix Suns in the TEAM-CONFERENCE ’ s TEAM-DIVISION Division . ,"['TEAM-NAME', 'TEAM-NAME', 'TEAM-TOV', 'TEAM-TOV', 'TEAM-CONFERENCE', 'TEAM-DIVISION']"
The TEAM-NAME head home for a NEXT-DAYNAME tilt versus the NEXT-OPPONENT-TEAM . ,"['TEAM-NAME', 'NEXT-DAYNAME', 'NEXT-OPPONENT-TEAM']"
TEAM-NAME remain in 4 place in the TEAM-CONFERENCE 's TEAM-DIVISION Division . ,"['TEAM-NAME', 'TEAM-CONFERENCE', 'TEAM-DIVISION']"
The TEAM-NAME will host the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM ( 33 - 28 ) on NEXT-DAYNAME . ,"['TEAM-NAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
The TEAM-NAME head for NEXT-CITY to take on the NEXT-OPPONENT-TEAM on NEXT-DAYNAME night . ,"['TEAM-NAME', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
The TEAM-NAME remain comfortably TEAM-STANDING in the TEAM-CONFERENCE . ,"['TEAM-NAME', 'TEAM-STANDING', 'TEAM-CONFERENCE']"
The TEAM-NAME head to NEXT-OPPONENT-TEAM-PLACE to face the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-NAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
The TEAM-NAME travel to NEXT-STATE for a date with the NEXT-OPPONENT-TEAM on NEXT-DAYNAME afternoon . ,"['TEAM-NAME', 'NEXT-STATE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
the TEAM-PLACE TEAM-NAME continue the TEAM-PLACE TEAM-NAME road trip NEXT-DAYNAME against NEXT-CITY . ,"['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'NEXT-DAYNAME', 'NEXT-CITY']"
The TEAM-PLACE TEAM-NAME The TEAM-PLACE TEAM-NAME have not missed a beat after TEAM-TOV season 's playoff exit and are TEAM-LOSSES the East once again . ,"['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'TEAM-TOV', 'TEAM-LOSSES']"
TEAM-PLACE will have a much better test when TEAM-PLACE host the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM on NEXT-DAYNAME in TEAM-PLACE next game . ,"['TEAM-PLACE', 'TEAM-PLACE', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME', 'TEAM-PLACE']"
The TEAM-NAME match up next with NEXT-OPPONENT-TEAM-PLACE at home on NEXT-DAYNAME . ,"['TEAM-NAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-DAYNAME']"
"the TEAM-NAME may see the TEAM-NAME luck tested , meanwhile , as the TEAM-NAME see the NEXT-OPPONENT-TEAM on  . ","['TEAM-NAME', 'TEAM-NAME', 'TEAM-NAME', 'NEXT-OPPONENT-TEAM', '']"
TEAM-PLACE will travel to NEXT-CITY for a matchup against the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-PLACE', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
TEAM-PLACE will have 2 days of rest before hosting the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-PLACE', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
The TEAM-NAME remain in TEAM-STANDING place in the TEAM-CONFERENCE 's TEAM-DIVISION Division . ,"['TEAM-NAME', 'TEAM-STANDING', 'TEAM-CONFERENCE', 'TEAM-DIVISION']"
The TEAM-NAME head to NEXT-CITY to take on the NEXT-OPPONENT-TEAM in a NEXT-DAYNAME night showdown . ,"['TEAM-NAME', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
The TEAM-NAME remain in TEAM-STANDING place in the TEAM-CONFERENCE 's TEAM-DIVISION Division . ,"['TEAM-NAME', 'TEAM-STANDING', 'TEAM-CONFERENCE', 'TEAM-DIVISION']"
They head to NEXT-CITY to face off with the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['NEXT-CITY', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
The TEAM-NAME will look to keep up The TEAM-NAME winning ways against the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-NAME', 'TEAM-NAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
The TEAM-NAME will look to bounce - back in The TEAM-NAME next game on NEXT-DAYNAME against the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM . ,"['TEAM-NAME', 'TEAM-NAME', 'NEXT-DAYNAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM']"
the TEAM-NAME will look to bounce back on NEXT-DAYNAME against the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM in the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM next game . ,"['TEAM-NAME', 'NEXT-DAYNAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM']"
TEAM-PLACE will travel to NEXT-CITY on NEXT-DAYNAME . ,"['TEAM-PLACE', 'NEXT-CITY', 'NEXT-DAYNAME']"
TEAM-PLACE will be off until the 19th when Danilo Gallinari and Emmanuel Mudiay play the NEXT-CITY NEXT-OPPONENT-TEAM after the All-Star break . ,"['TEAM-PLACE', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM']"
TEAM-PLACE had to play the game without Reggie Jackson and TEAM-PLACE clearly hurt TEAM-PLACE late . ,"['TEAM-PLACE', 'TEAM-PLACE', 'TEAM-PLACE']"
the TEAM-NAME now have a couple days rest before the TEAM-NAME host the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-NAME', 'TEAM-NAME', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
The TEAM-NAME next host the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-NAME', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
The TEAM-NAME are in 3 place in the TEAM-CONFERENCE 's TEAM-DIVISION Division . ,"['TEAM-NAME', 'TEAM-CONFERENCE', 'TEAM-DIVISION']"
TEAM-NAME will head home to face the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM on New Year 's Day . ,"['TEAM-NAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM']"
The TEAM-NAME improved to TEAM-WINS - TEAM-FTM and continue STREAK-COUNT the TEAM-CONFERENCE 's TEAM-DIVISION Division . ,"['TEAM-NAME', 'TEAM-WINS', 'TEAM-FTM', 'STREAK-COUNT', 'TEAM-CONFERENCE', 'TEAM-DIVISION']"
"Next , the TEAM-NAME will visit NEXT-STATE to face - off against the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ","['TEAM-NAME', 'NEXT-STATE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
"Next , the TEAM-NAME visit NEXT-CITY to challenge the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ","['TEAM-NAME', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
The TEAM-NAME head to NEXT-CITY to face the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-NAME', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
The TEAM-NAME The TEAM-NAME continue The TEAM-NAME road trip NEXT-DAYNAME against the Wizzards . ,"['TEAM-NAME', 'TEAM-NAME', 'TEAM-NAME', 'NEXT-DAYNAME']"
the TEAM-NAME head to NEXT-CITY to take on the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-NAME', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
Up next for The TEAM-NAME is a date with the NEXT-STATE NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-NAME', 'NEXT-STATE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
the Atlanta Hawks remain in the state of  for a NEXT-DAYNAME night showdown with the NEXT-CITY NEXT-OPPONENT-TEAM . ,"['', 'NEXT-DAYNAME', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM']"
the TEAM-NAME remain in 4 place in the TEAM-CONFERENCE 's TEAM-DIVISION Division . ,"['TEAM-NAME', 'TEAM-CONFERENCE', 'TEAM-DIVISION']"
"With the TEAM-PLACE TEAM-NAME ( TEAM-WINS - TEAM-FGM ) playoff hopes starting to wane , the TEAM-PLACE TEAM-NAME ( TEAM-WINS - TEAM-FGM ) will need a solid end to the TEAM-PLACE TEAM-NAME ( TEAM-WINS - TEAM-FGM ) season in order to achieve postseason berth . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-WINS', 'TEAM-FGM', 'TEAM-PLACE', 'TEAM-NAME', 'TEAM-WINS', 'TEAM-FGM', 'TEAM-PLACE', 'TEAM-NAME', 'TEAM-WINS', 'TEAM-FGM']"
the TEAM-NAME the TEAM-NAME will now get a couple of days rest before hosting state - rival NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-NAME', 'TEAM-NAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
The TEAM-NAME will look to bounce back on NEXT-DAYNAME against the NEXT-STATE NEXT-OPPONENT-TEAM . ,"['TEAM-NAME', 'NEXT-DAYNAME', 'NEXT-STATE', 'NEXT-OPPONENT-TEAM']"
TEAM-NAME TEAM-NAME will visit the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM ( TEAM-REB - 30 ) on NEXT-DAYNAME . ,"['TEAM-NAME', 'TEAM-NAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'TEAM-REB', 'NEXT-DAYNAME']"
The TEAM-PLACE TEAM-NAME The TEAM-PLACE TEAM-NAME continue The TEAM-PLACE TEAM-NAME homestand NEXT-DAYNAME against NEXT-OPPONENT-TEAM-PLACE . ,"['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'NEXT-DAYNAME', 'NEXT-OPPONENT-TEAM-PLACE']"
the TEAM-NAME starting frontcourt trio of P.J . ,['TEAM-NAME']
Next up the NEXT-OPPONENT-TEAM will be in town NEXT-DAYNAME to visit the TEAM-NAME . ,"['NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME', 'TEAM-NAME']"
The TEAM-NAME will host the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-NAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
TEAM-PLACE remains TEAM-FG3M the TEAM-CONFERENCE 's TEAM-DIVISION Division . ,"['TEAM-PLACE', 'TEAM-FG3M', 'TEAM-CONFERENCE', 'TEAM-DIVISION']"
The TEAM-NAME remain in 4 place in the TEAM-CONFERENCE 's TEAM-DIVISION Division . ,"['TEAM-NAME', 'TEAM-CONFERENCE', 'TEAM-DIVISION']"
all game will be against the NEXT-CITY NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['NEXT-CITY', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
the TEAM-PLACE TEAM-NAME ( TEAM-WINS - TEAM-LOSSES ) remain in TEAM-WINS place in the TEAM-CONFERENCE 's TEAM-DIVISION Division . ,"['TEAM-PLACE', 'TEAM-NAME', 'TEAM-WINS', 'TEAM-LOSSES', 'TEAM-WINS', 'TEAM-CONFERENCE', 'TEAM-DIVISION']"
the TEAM-PLACE TEAM-NAME ( TEAM-WINS - TEAM-LOSSES ) head back home to face the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM on NEXT-DAYNAME night . ,"['TEAM-PLACE', 'TEAM-NAME', 'TEAM-WINS', 'TEAM-LOSSES', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
the TEAM-NAME ' the TEAM-NAME ' remain in 4 place in the TEAM-CONFERENCE 's TEAM-DIVISION Division . ,"['TEAM-NAME', 'TEAM-NAME', 'TEAM-CONFERENCE', 'TEAM-DIVISION']"
"The TEAM-NAME will return home to host the NEXT-OPPONENT-TEAM , on NEXT-DAYNAME . ","['TEAM-NAME', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
The TEAM-NAME will visit NEXT-CITY to face off against the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-NAME', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
The TEAM-NAME head home to face the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-NAME', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
The TEAM-NAME remain STREAK-COUNT the TEAM-CONFERENCE 's TEAM-DIVISION Division . ,"['TEAM-NAME', 'STREAK-COUNT', 'TEAM-CONFERENCE', 'TEAM-DIVISION']"
The TEAM-PLACE TEAM-NAME will return home to face the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-PLACE', 'TEAM-NAME', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
TEAM-PLACE remains in TEAM-AST place in the TEAM-CONFERENCE 's TEAM-DIVISION Division . ,"['TEAM-PLACE', 'TEAM-AST', 'TEAM-CONFERENCE', 'TEAM-DIVISION']"
They head to NEXT-CITY to take on the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['NEXT-CITY', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
TEAM-PLACE has been forced to rely heavily on TEAM-PLACE guard play from LEADER_SECOND_NAME and C.J . ,"['TEAM-PLACE', 'TEAM-PLACE', 'LEADER_SECOND_NAME']"
The TEAM-PLACE TEAM-NAME will look to keep this momentum up against the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM on NEXT-DAYNAME in the 2 half of a back - to - back . ,"['TEAM-PLACE', 'TEAM-NAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
The TEAM-NAME now head to NEXT-CITY for a NEXT-DAYNAME tilt versus the NEXT-OPPONENT-TEAM . ,"['TEAM-NAME', 'NEXT-CITY', 'NEXT-DAYNAME', 'NEXT-OPPONENT-TEAM']"
Next up TEAM-PLACE will host the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
The TEAM-NAME now head to NEXT-STATE for a NEXT-DAYNAME showdown with the NEXT-OPPONENT-TEAM . ,"['TEAM-NAME', 'NEXT-STATE', 'NEXT-DAYNAME', 'NEXT-OPPONENT-TEAM']"
TEAM-PLACE 's next game will be on NEXT-DAYNAME against the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM . ,"['TEAM-PLACE', 'NEXT-DAYNAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM']"
TEAM-PLACE remains in 15 place in the TEAM-CONFERENCE 's TEAM-DIVISION Division . ,"['TEAM-PLACE', 'TEAM-CONFERENCE', 'TEAM-DIVISION']"
"Next up for TEAM-PLACE will be a trip to L.A. to face the NEXT-OPPONENT-TEAM on NEXT-DAYNAME , a game the NEXT-OPPONENT-TEAM will not want to let slip . ","['TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME', 'NEXT-OPPONENT-TEAM']"
TEAM-PLACE will look to rebound NEXT-DAYNAME night against the NEXT-OPPONENT-TEAM in NEXT-STATE . ,"['TEAM-PLACE', 'NEXT-DAYNAME', 'NEXT-OPPONENT-TEAM', 'NEXT-STATE']"
The TEAM-NAME will host the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM ( TEAM-LOSSES - 13 ) on NEXT-DAYNAME . ,"['TEAM-NAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'TEAM-LOSSES', 'NEXT-DAYNAME']"
TEAM-PLACE will host the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM ( TEAM-PTS_QTR2 - TEAM-PTS_QTR4 ) on Monday . ,"['TEAM-PLACE', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'TEAM-PTS_QTR2', 'TEAM-PTS_QTR4']"
The TEAM-NAME head to NEXT-CITY to take on the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM on NEXT-DAYNAME night . ,"['TEAM-NAME', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
Up next for TEAM-PLACE is a matchup with the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-PLACE', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
the TEAM-PLACE TEAM-NAME ( TEAM-WINS - TEAM-FTM ) will look to play better in the TEAM-PLACE TEAM-NAME ( TEAM-WINS - TEAM-FTM ) next game against the Cleveland Cavaliers on NEXT-DAYNAME . ,"['TEAM-PLACE', 'TEAM-NAME', 'TEAM-WINS', 'TEAM-FTM', 'TEAM-PLACE', 'TEAM-NAME', 'TEAM-WINS', 'TEAM-FTM', 'NEXT-DAYNAME']"
the TEAM-NAME the TEAM-NAME will look to bounce back when the TEAM-NAME host the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM ( TEAM-PTS_QTR4 - 22 ) on NEXT-DAYNAME . ,"['TEAM-NAME', 'TEAM-NAME', 'TEAM-NAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'TEAM-PTS_QTR4', 'NEXT-DAYNAME']"
The TEAM-NAME remain TEAM-STANDING the TEAM-CONFERENCE 's TEAM-DIVISION Division and the TEAM-CONFERENCE overall . ,"['TEAM-NAME', 'TEAM-STANDING', 'TEAM-CONFERENCE', 'TEAM-DIVISION', 'TEAM-CONFERENCE']"
the TEAM-PLACE TEAM-NAME will hope to rise above .500 as the TEAM-PLACE TEAM-NAME take on the NEXT-OPPONENT-TEAM on NEXT-DAYNAME in TEAM-PLACE . ,"['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME', 'TEAM-PLACE']"
The TEAM-PLACE TEAM-NAME head home for a NEXT-DAYNAME showdown with the NEXT-OPPONENT-TEAM . ,"['TEAM-PLACE', 'TEAM-NAME', 'NEXT-DAYNAME', 'NEXT-OPPONENT-TEAM']"
TEAM-PLACE heads to NEXT-CITY for a showdown with the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-PLACE', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
The TEAM-NAME now head back home and await the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM for a NEXT-DAYNAME showdown . ,"['TEAM-NAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
The TEAM-PLACE TEAM-NAME came out firing in this 1 . ,"['TEAM-PLACE', 'TEAM-NAME']"
the TEAM-NAME will host the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-NAME', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
TEAM-PLACE heads back home to face off against the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM on NEXT-DAYNAME evening . ,"['TEAM-PLACE', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
Up next for TEAM-PLACE is a matchup against the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-PLACE', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
the hustle - driven TEAM-NAME take on the NEXT-OPPONENT-TEAM on NEXT-DAYNAME in TEAM-PLACE . ,"['TEAM-NAME', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME', 'TEAM-PLACE']"
The TEAM-NAME will head back to TEAM-PLACE for a matchup NEXT-DAYNAME against the NEXT-OPPONENT-TEAM . ,"['TEAM-NAME', 'TEAM-PLACE', 'NEXT-DAYNAME', 'NEXT-OPPONENT-TEAM']"
The TEAM-PLACE TEAM-NAME head home to face the NEXT-OPPONENT-TEAM on NEXT-DAYNAME night . ,"['TEAM-PLACE', 'TEAM-NAME', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
Next up The TEAM-NAME will be in NEXT-CITY on NEXT-DAYNAME to face the NEXT-OPPONENT-TEAM . ,"['TEAM-NAME', 'NEXT-CITY', 'NEXT-DAYNAME', 'NEXT-OPPONENT-TEAM']"
The TEAM-NAME head to NEXT-CITY to face the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-NAME', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
The TEAM-PLACE TEAM-NAME head back home to take on the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM in a NEXT-DAYNAME night showdown . ,"['TEAM-PLACE', 'TEAM-NAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
"Aside from LEADER_FIRST_NAME LEADER_SECOND_NAME , the TEAM-PLACE TEAM-NAME struggled on the floor . ","['LEADER_FIRST_NAME', 'LEADER_SECOND_NAME', 'TEAM-PLACE', 'TEAM-NAME']"
TEAM-PLACE will look to play better on NEXT-DAYNAME against the NEXT-CITY NEXT-OPPONENT-TEAM in the NEXT-CITY NEXT-OPPONENT-TEAM next fixture . ,"['TEAM-PLACE', 'NEXT-DAYNAME', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM']"
The TEAM-NAME remain in TEAM-STANDING place in the TEAM-CONFERENCE 's TEAM-DIVISION Division . ,"['TEAM-NAME', 'TEAM-STANDING', 'TEAM-CONFERENCE', 'TEAM-DIVISION']"
The TEAM-NAME came into  's matchup riding positive momentum after a win against Sacramento on Friday . ,"['TEAM-NAME', '']"
TEAM-PLACE will take on the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM on NEXT-DAYNAME at NEXT-STADIUM . ,"['TEAM-PLACE', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME', 'NEXT-STADIUM']"
TEAM-PLACE remains in TEAM-STANDING place in the TEAM-CONFERENCE 's TEAM-DIVISION Division . ,"['TEAM-PLACE', 'TEAM-STANDING', 'TEAM-CONFERENCE', 'TEAM-DIVISION']"
the TEAM-NAME ' head to NEXT-CITY to take on the NEXT-OPPONENT-TEAM on NEXT-DAYNAME night . ,"['TEAM-NAME', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
The TEAM-NAME remain in TEAM-STANDING place in the TEAM-CONFERENCE 's TEAM-DIVISION Division . ,"['TEAM-NAME', 'TEAM-STANDING', 'TEAM-CONFERENCE', 'TEAM-DIVISION']"
The TEAM-PLACE TEAM-NAME return home to host the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-PLACE', 'TEAM-NAME', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
TEAM-PLACE remains in TEAM-STANDING place in the TEAM-CONFERENCE 's TEAM-DIVISION Division . ,"['TEAM-PLACE', 'TEAM-STANDING', 'TEAM-CONFERENCE', 'TEAM-DIVISION']"
They had to NEXT-CITY to take on the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['NEXT-CITY', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
The TEAM-NAME remain in TEAM-STANDING place in the TEAM-CONFERENCE 's TEAM-DIVISION Division . ,"['TEAM-NAME', 'TEAM-STANDING', 'TEAM-CONFERENCE', 'TEAM-DIVISION']"
The TEAM-PLACE TEAM-NAME ( TEAM-FGM - TEAM-LOSSES ) head home to face the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-PLACE', 'TEAM-NAME', 'TEAM-FGM', 'TEAM-LOSSES', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
The TEAM-NAME 'll get a few days off and then play the NEXT-CITY NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-NAME', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
The TEAM-PLACE TEAM-NAME have now stopped the 2 - longest streaks in NBA history and The TEAM-PLACE TEAM-NAME did it in dominating fashion on  . ,"['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', '']"
The TEAM-PLACE TEAM-NAME also extended The TEAM-PLACE TEAM-NAME home win streak to TEAM-FG3M games . ,"['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'TEAM-FG3M']"
Up next for The TEAM-PLACE TEAM-NAME is a date with the NEXT-STATE NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-PLACE', 'TEAM-NAME', 'NEXT-STATE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
"The TEAM-NAME will play next on NEXT-DAYNAME , in NEXT-CITY . ","['TEAM-NAME', 'NEXT-DAYNAME', 'NEXT-CITY']"
the TEAM-NAME host the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-NAME', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
The TEAM-NAME will now pack up and head to NEXT-OPPONENT-TEAM-PLACE for a NEXT-DAYNAME evening contest . ,"['TEAM-NAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-DAYNAME']"
the TEAM-NAME now travel straight to NEXT-OPPONENT-TEAM-PLACE for a match on NEXT-DAYNAME . ,"['TEAM-NAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-DAYNAME']"
