templates,used_attributes
"FIRST_NAME SECOND_NAME scored 23 points ( 11 - PTS_AVG FG , IS_LEADER - AST_AVG FT ) and grabbed FTA rebounds in 37 minutes , after returning from a calf injury that 's forced FIRST_NAME SECOND_NAME to miss games . ","['FIRST_NAME', 'SECOND_NAME', 'PTS_AVG', 'FG3M', 'STL_AVG', 'IS_LEADER', 'AST_AVG', 'FTA', 'FIRST_NAME', 'SECOND_NAME']"
"FIRST_NAME SECOND_NAME played well and scored PTS points ( AST - FGA FG , REB - AST 3Pt , AST - FTA FT ) in only 24 minutes . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'FGM', 'FG3A', 'FTM', 'AST', 'FGA', 'FG3M', 'DREB', 'REB', 'FGM', 'FG3A', 'FTM', 'AST', 'FGM', 'FG3A', 'FTM', 'AST', 'FTA']"
"FIRST_NAME SECOND_NAME was able to score PTS points ( FGM - FGA FG , IS_LEADER - FTA FT ) and grab REB rebounds , marking FIRST_NAME SECOND_NAME DD_AVG double - double of the season and FTA in as many games . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'FGM', 'FGA', 'FTM', 'STL', 'BLK_AVG', 'AST_AVG', 'IS_LEADER', 'FTA', 'REB', 'FIRST_NAME', 'SECOND_NAME', 'DD_AVG', 'FTA']"
"FIRST_NAME SECOND_NAME shot FGM - for - FGA from the field and STL_AVG - for - DD_AVG from the REB - point line to score PTS points , while feeding FIRST_NAME SECOND_NAME teammates with AST assists . ","['FIRST_NAME', 'SECOND_NAME', 'FGM', 'FGA', 'FG3M', 'FTM', 'FTA', 'OREB', 'PF', 'STL_AVG', 'FG3A', 'DREB', 'STL', 'REB_AVG', 'DD_AVG', 'REB', 'PTS', 'FIRST_NAME', 'SECOND_NAME', 'AST']"
FIRST_NAME SECOND_NAME recorded a season - high 19 points and had FGM rebounds in 33 minutes . ,"['FIRST_NAME', 'SECOND_NAME', 'FGM']"
"FIRST_NAME SECOND_NAME finished with only 6 points , while also missing the game - winning REB pointer . ","['FIRST_NAME', 'SECOND_NAME', 'REB']"
FIRST_NAME SECOND_NAME hit FG3M shots from 3 - point range in FIRST_NAME SECOND_NAME MIN minutes . ,"['FIRST_NAME', 'SECOND_NAME', 'FG3M', 'FIRST_NAME', 'SECOND_NAME', 'MIN']"
"Like FIRST_NAME SECOND_NAME FIRST_NAME SECOND_NAME 's hit DREB AST_AVG - pointers , but struggled yet again from the free - throw line , going DREB - for - FTA . ","['FIRST_NAME', 'SECOND_NAME', 'FIRST_NAME', 'SECOND_NAME', 'FG3M', 'FTM', 'DREB', 'AST', 'AST_AVG', 'FG3M', 'FTM', 'DREB', 'FTA']"
"FIRST_NAME SECOND_NAME was the leader on Monday with FGA points ( FGM - FGA FG , DOUBLE_DOUBLE - IS_LEADER 3Pt , PF - FTA FT ) and AST assists . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'FGA', 'FGM', 'PTS', 'FGA', 'STARTER', 'FG3M', 'FG3_PCT', 'TO', 'BLK', 'IS_HOME', 'BLK_AVG', 'DOUBLE_DOUBLE', 'FG3A', 'OREB', 'STL_AVG', 'IS_LEADER', 'FTM', 'DREB', 'PF', 'FTA', 'AST']"
"FIRST_NAME SECOND_NAME had PTS points ( FGM - PTS_AVG FG , PF - FG3A 3Pt ) of FIRST_NAME SECOND_NAME own , while also adding REB rebounds . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'FGM', 'FGA', 'PTS_AVG', 'FG3M', 'DREB', 'PF', 'FG3A', 'FIRST_NAME', 'SECOND_NAME', 'REB']"
FIRST_NAME SECOND_NAME shot FGM - for - FGA from the field and AST_AVG - for - FG3A from beyond the arc to score PTS points . ,"['FIRST_NAME', 'SECOND_NAME', 'FGM', 'FGA', 'FG3M', 'AST_AVG', 'FG3A', 'PTS']"
"FIRST_NAME SECOND_NAME also got to the free throw line FTA times , and converted on all FTA attempts . ","['FIRST_NAME', 'SECOND_NAME', 'FTM', 'FTA', 'FTM', 'FTA']"
"The PTS points matched a season high for SECOND_NAME , who 's averaging only PTS_AVG points on the year . ","['PTS', 'SECOND_NAME', 'PTS_AVG']"
FIRST_NAME SECOND_NAME was able to record PTS points and REB rebounds . ,"['FIRST_NAME', 'SECOND_NAME', 'PTS', 'REB']"
"FIRST_NAME SECOND_NAME scored PTS points ( FGM - FGA FG , REB_AVG - REB 3Pt , FTA - FTA FT ) to go with REB rebounds , REB_AVG assists and IS_LEADER steal in MIN minutes . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'FGM', 'FGA', 'FG3M', 'AST', 'REB_AVG', 'FG3A', 'REB', 'FTM', 'FTA', 'FTM', 'FTA', 'FG3A', 'REB', 'FG3M', 'AST', 'REB_AVG', 'STL', 'PF', 'STL_AVG', 'IS_LEADER', 'MIN']"
"In total , REB players scored in double figures for The PLAYER-TEAM-NAME , including FGM starters , while FIRST_NAME SECOND_NAME had FGA points . ","['DREB', 'REB', 'PLAYER-TEAM-NAME', 'FGM', 'FIRST_NAME', 'SECOND_NAME', 'PTS', 'FGA']"
"Even without their best big man , FIRST_NAME SECOND_NAME , who sat out with back spasms , The PLAYER-TEAM-PLACE PLAYER-TEAM-NAME eased past the PLAYER-OPPONENT-TEAM-NAME . ","['FIRST_NAME', 'SECOND_NAME', 'PLAYER-TEAM-PLACE', 'PLAYER-TEAM-NAME', 'PLAYER-OPPONENT-TEAM-NAME']"
FIRST_NAME SECOND_NAME ( PTS ) is now averaging 9 assists in FIRST_NAME SECOND_NAME ( PTS ) FGA DD_AVG games . ,"['FIRST_NAME', 'SECOND_NAME', 'PTS', 'FIRST_NAME', 'SECOND_NAME', 'PTS', 'FGA', 'REB', 'DD_AVG']"
"FIRST_NAME SECOND_NAME shot REB - for - FGA from the field and IS_LEADER - for - FG3A from the AST_AVG - point line to score PTS points , while also adding REB rebounds . ","['FIRST_NAME', 'SECOND_NAME', 'FGM', 'DREB', 'REB', 'FGA', 'STARTER', 'FG3M', 'FG3_PCT', 'OREB', 'TO', 'BLK', 'IS_HOME', 'BLK_AVG', 'DOUBLE_DOUBLE', 'DD_AVG', 'IS_LEADER', 'FG3A', 'PF', 'AST_AVG', 'PTS', 'FGM', 'DREB', 'REB']"
FIRST_NAME SECOND_NAME 's combined for 39 points in hist 15 FG3A games and is now averaing 19 points per game . ,"['FIRST_NAME', 'SECOND_NAME', 'FG3A']"
"FIRST_NAME SECOND_NAME recorded PTS points and REB rebounds , giving FIRST_NAME SECOND_NAME FIRST_NAME SECOND_NAME DD_AVG double - double of the season . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'REB', 'FIRST_NAME', 'SECOND_NAME', 'FIRST_NAME', 'SECOND_NAME', 'OREB', 'DD_AVG']"
"FIRST_NAME SECOND_NAME did most of the damage for the PLAYER-TEAM-NAME , as FIRST_NAME SECOND_NAME posted a team - high of PTS points ( DREB - FGA FG , STL - BLK FT ) and REB rebounds . ","['FIRST_NAME', 'SECOND_NAME', 'PLAYER-TEAM-NAME', 'FIRST_NAME', 'SECOND_NAME', 'PTS', 'FGM', 'DREB', 'FGA', 'FTM', 'STL', 'FTA', 'OREB', 'BLK', 'REB']"
"FIRST_NAME SECOND_NAME also had a solid offensive game , scoring PTS points ( REB_AVG - FGA FG , IS_LEADER - STL_AVG 3Pt , AST_AVG - STL FT ) and adding STL assists and STL rebounds . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'FGM', 'REB_AVG', 'FGA', 'STARTER', 'FG3M', 'FG3_PCT', 'TO', 'BLK', 'IS_HOME', 'BLK_AVG', 'DOUBLE_DOUBLE', 'DD_AVG', 'IS_LEADER', 'FG3A', 'STL_AVG', 'FTM', 'OREB', 'AST_AVG', 'FTA', 'REB', 'AST', 'STL', 'FTA', 'REB', 'AST', 'STL', 'FTA', 'REB', 'AST', 'STL']"
"FIRST_NAME SECOND_NAME had STL steals , showing a significant defensive presence to go along with FIRST_NAME SECOND_NAME offensive output . ","['FIRST_NAME', 'SECOND_NAME', 'FTA', 'REB', 'AST', 'STL', 'FIRST_NAME', 'SECOND_NAME']"
"Losing the big man obviously hurt them , and it forced FIRST_NAME SECOND_NAME into extended action . ","['FIRST_NAME', 'SECOND_NAME']"
"FIRST_NAME SECOND_NAME scored PTS points ( PF - PF FG , REB_AVG - FTA FT ) to go with REB rebounds , REB_AVG blocks , AST assists and BLK_AVG steal in MIN minutes . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'FGM', 'FGA', 'PF', 'FGM', 'FGA', 'PF', 'FTM', 'BLK', 'PTS_AVG', 'REB_AVG', 'FTA', 'REB', 'FTM', 'BLK', 'PTS_AVG', 'REB_AVG', 'OREB', 'AST', 'STL', 'BLK_AVG', 'MIN']"
FIRST_NAME SECOND_NAME had FIRST_NAME SECOND_NAME AST 20 - point game in FIRST_NAME SECOND_NAME 15 AST_AVG contests . ,"['FIRST_NAME', 'SECOND_NAME', 'FIRST_NAME', 'SECOND_NAME', 'FG3M', 'AST', 'FIRST_NAME', 'SECOND_NAME', 'FG3A', 'AST_AVG']"
"Against The PLAYER-OPPONENT-TEAM-NAME , FIRST_NAME SECOND_NAME led the PLAYER-TEAM-NAME with PTS points in MIN minutes . ","['PLAYER-OPPONENT-TEAM-NAME', 'FIRST_NAME', 'SECOND_NAME', 'PLAYER-TEAM-NAME', 'PTS', 'MIN']"
"Despite losing their 9 straight game , PLAYER-TEAM-PLACE has to be encouraged by FIRST_NAME SECOND_NAME 's night . ","['PLAYER-TEAM-PLACE', 'FIRST_NAME', 'SECOND_NAME']"
"FIRST_NAME SECOND_NAME 's scored a season - high PTS points on FGM - of - FGA shooting from the floor , including DREB 3 - pointers . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'FGM', 'FGA', 'FG3M', 'FTM', 'FTA', 'DREB']"
FIRST_NAME SECOND_NAME went FGM - for - PTS_AVG from the field and REB_AVG - for - REB from the STL - point line to finish with PTS points and AST assists . ,"['FIRST_NAME', 'SECOND_NAME', 'FGM', 'FGA', 'PTS_AVG', 'FG3M', 'REB_AVG', 'FG3A', 'DREB', 'REB', 'STL', 'PTS', 'AST']"
FIRST_NAME SECOND_NAME also had a productive game despite going only REB_AVG - for - 11 from the field . ,"['FIRST_NAME', 'SECOND_NAME', 'FG3M', 'REB_AVG']"
"FIRST_NAME SECOND_NAME scored 15 points , but most of it came from the free throw line where FIRST_NAME SECOND_NAME went a perfect 10 - of - 10 on the night . ","['FIRST_NAME', 'SECOND_NAME', 'FIRST_NAME', 'SECOND_NAME']"
"Along with the 15 points , FIRST_NAME SECOND_NAME added 11 rebounds , giving FIRST_NAME SECOND_NAME FIRST_NAME SECOND_NAME eigth double - double of the year . ","['FIRST_NAME', 'SECOND_NAME', 'FIRST_NAME', 'SECOND_NAME', 'FIRST_NAME', 'SECOND_NAME']"
"Rookie FIRST_NAME SECOND_NAME had a career - high of PTS points ( PTS_AVG - FGA FG , PF - FG3A 3Pt ) , while also chipping in AST rebounds AST assists and another career - high of PF steals . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'FGM', 'PTS_AVG', 'FGA', 'FG3M', 'STL', 'PF', 'FG3A', 'OREB', 'REB', 'AST', 'OREB', 'REB', 'AST', 'FG3M', 'STL', 'PF']"
"Rookie FIRST_NAME SECOND_NAME 's only reached double figures in points 4 other times this season , so it was somewhat of a surprise performance . ","['FIRST_NAME', 'SECOND_NAME']"
"FIRST_NAME SECOND_NAME scored PTS points ( FTA - FGA FG , PF - PF 3Pt , FTA - FTA FT ) and had AST_AVG steals in MIN minutes . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'FGM', 'FTM', 'FTA', 'FGA', 'FG3M', 'FG3A', 'OREB', 'DREB', 'AST', 'PF', 'FG3M', 'FG3A', 'OREB', 'DREB', 'AST', 'PF', 'FGM', 'FTM', 'FTA', 'FGM', 'FTM', 'FTA', 'REB', 'STL', 'REB_AVG', 'AST_AVG', 'MIN']"
"FIRST_NAME SECOND_NAME had a very efficient game off the bench , going FGM - for - PTS_AVG from the field and DREB - for - DREB from the free throw line to score PTS points . ","['FIRST_NAME', 'SECOND_NAME', 'FGM', 'FGA', 'PTS_AVG', 'FTM', 'FTA', 'OREB', 'DREB', 'FTM', 'FTA', 'OREB', 'DREB', 'PTS']"
"FIRST_NAME SECOND_NAME 's only scored 16 points or more PF other time this season , so it was somewhat of a surprise performance for FIRST_NAME SECOND_NAME . ","['FIRST_NAME', 'SECOND_NAME', 'FG3M', 'FG3A', 'OREB', 'DREB', 'AST', 'PF', 'FIRST_NAME', 'SECOND_NAME']"
"SECOND_NAME recorded PTS points ( FGM - FGA FG , FG3M - FG3A 3Pt , REB_AVG - REB_AVG FT ) and REB rebounds . ","['SECOND_NAME', 'PTS', 'FGM', 'FGA', 'FG3M', 'FG3A', 'FTM', 'FTA', 'PF', 'REB_AVG', 'FTM', 'FTA', 'PF', 'REB_AVG', 'DREB', 'REB']"
FIRST_NAME SECOND_NAME poured in PTS points on FGM - of - FGA shooting from the field . ,"['FIRST_NAME', 'SECOND_NAME', 'PTS', 'FGM', 'FGA']"
"FIRST_NAME SECOND_NAME continued FIRST_NAME SECOND_NAME dominant month of January , where FIRST_NAME SECOND_NAME has averaged PTS points , REB rebounds , AST_AVG blocks and AST_AVG steals in 31 minutes per game . ","['FIRST_NAME', 'SECOND_NAME', 'FIRST_NAME', 'SECOND_NAME', 'FIRST_NAME', 'SECOND_NAME', 'PTS', 'REB', 'BLK_AVG', 'AST_AVG', 'BLK_AVG', 'AST_AVG']"
"FIRST_NAME SECOND_NAME had PTS points , REB rebounds , PF assists and BLK blocks against the PLAYER-OPPONENT-TEAM-PLACE PLAYER-OPPONENT-TEAM-NAME ( 12 - 29 ) 94 - 85 on Friday . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'REB', 'AST', 'PF', 'FTM', 'FTA', 'BLK', 'PLAYER-OPPONENT-TEAM-PLACE', 'PLAYER-OPPONENT-TEAM-NAME']"
"FIRST_NAME SECOND_NAME had PTS points , REB rebounds and STL steals in FIRST_NAME SECOND_NAME STL game back from an ankle injury . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'REB', 'FG3A', 'OREB', 'STL', 'FIRST_NAME', 'SECOND_NAME', 'FG3A', 'OREB', 'STL']"
"FIRST_NAME SECOND_NAME has put up averages of PTS_AVG points , PTS rebounds and DREB steals in MIN minutes per game since FIRST_NAME SECOND_NAME return . ","['FIRST_NAME', 'SECOND_NAME', 'PTS_AVG', 'PTS', 'FGM', 'FTM', 'FTA', 'DREB', 'MIN', 'FIRST_NAME', 'SECOND_NAME']"
FIRST_NAME SECOND_NAME scored a team - high PTS points coming off the bench in MIN minutes against the PLAYER-OPPONENT-TEAM-NAME . ,"['FIRST_NAME', 'SECOND_NAME', 'PTS', 'MIN', 'PLAYER-OPPONENT-TEAM-NAME']"
"FIRST_NAME SECOND_NAME ( rest ) sat out Friday after putting up 19 points , 6 rebounds and a career - high 17 assists in 32 minutes against the Cavaliers on Thursday . ","['FIRST_NAME', 'SECOND_NAME']"
"FIRST_NAME SECOND_NAME had PTS points on FGM - of - FGA from the field , REB rebounds , AST_AVG steal and AST_AVG block in MIN minutes . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'FGM', 'FGA', 'REB', 'FTA', 'STL', 'BLK', 'AST_AVG', 'FTA', 'STL', 'BLK', 'AST_AVG', 'MIN']"
FIRST_NAME SECOND_NAME scored PTS points on FGM - of - FGA shooting . ,"['FIRST_NAME', 'SECOND_NAME', 'PTS', 'FGM', 'FGA']"
FIRST_NAME SECOND_NAME was limited to OREB - of - FGA shooting . ,"['FIRST_NAME', 'SECOND_NAME', 'FGM', 'FTM', 'OREB', 'FGA']"
"FIRST_NAME SECOND_NAME was the other player to score PTS points ( FGM - FGA FG , STL_AVG - AST 3Pt , REB_AVG - REB FT ) , while FIRST_NAME SECOND_NAME also had REB rebounds and AST assists . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'FGM', 'FGA', 'FG3M', 'OREB', 'STL', 'STL_AVG', 'FG3A', 'AST', 'FTM', 'DREB', 'REB_AVG', 'FTA', 'REB', 'FIRST_NAME', 'SECOND_NAME', 'FTA', 'REB', 'FG3A', 'AST']"
"Over FIRST_NAME SECOND_NAME 15 3 games FIRST_NAME SECOND_NAME 's averaged 20 points and AST_AVG rebounds , as FIRST_NAME SECOND_NAME 's had the hot hand for The PLAYER-TEAM-PLACE PLAYER-TEAM-NAME ( 32 - 14 ) . ","['FIRST_NAME', 'SECOND_NAME', 'FIRST_NAME', 'SECOND_NAME', 'AST_AVG', 'FIRST_NAME', 'SECOND_NAME', 'PLAYER-TEAM-PLACE', 'PLAYER-TEAM-NAME']"
"Coming just shy of a double - double , FIRST_NAME SECOND_NAME had FGA points ( REB_AVG - FGA FG , IS_LEADER - BLK 3Pt , PF - FTA FT ) and REB_AVG rebounds . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'FGA', 'FGM', 'REB', 'REB_AVG', 'PTS', 'FGA', 'STARTER', 'FG3M', 'FG3_PCT', 'TO', 'IS_HOME', 'STL_AVG', 'BLK_AVG', 'DOUBLE_DOUBLE', 'DD_AVG', 'IS_LEADER', 'FG3A', 'STL', 'BLK', 'FTM', 'OREB', 'AST', 'PF', 'FTA', 'FGM', 'REB', 'REB_AVG']"
"FIRST_NAME SECOND_NAME had another strong showing , scoring PTS points ( DREB - FGA FG , DOUBLE_DOUBLE - IS_LEADER 3Pt , FTM - FTA FT ) and grabbing DD_AVG rebounds . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'FGM', 'DREB', 'FGA', 'STARTER', 'FG3M', 'FG3_PCT', 'TO', 'STL', 'IS_HOME', 'STL_AVG', 'BLK_AVG', 'AST_AVG', 'DOUBLE_DOUBLE', 'FG3A', 'AST', 'BLK', 'IS_LEADER', 'FTM', 'FTA', 'REB', 'DD_AVG']"
"FIRST_NAME SECOND_NAME 's turned it on offensively of late , scoring 20 or more points in 4 out of FIRST_NAME SECOND_NAME 15 FTM games . ","['FIRST_NAME', 'SECOND_NAME', 'FIRST_NAME', 'SECOND_NAME', 'FTM']"
"FIRST_NAME SECOND_NAME struggled to a meager PTS points , as FIRST_NAME SECOND_NAME shot just REB_AVG - of - FGA from the field and REB_AVG - for - FG3A from the PTS - point line in MIN minutes , so the PLAYER-TEAM-NAME will need better guard play if the PLAYER-TEAM-NAME want to have a better showing in the PLAYER-TEAM-NAME next game . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'FIRST_NAME', 'SECOND_NAME', 'FGM', 'FG3M', 'DREB', 'REB', 'AST', 'REB_AVG', 'FGA', 'FGM', 'FG3M', 'DREB', 'REB', 'AST', 'REB_AVG', 'FG3A', 'PTS', 'MIN', 'PLAYER-TEAM-NAME', 'PLAYER-TEAM-NAME', 'PLAYER-TEAM-NAME']"
"FIRST_NAME SECOND_NAME led The PLAYER-TEAM-PLACE PLAYER-TEAM-NAME ( 17 - 30 ) with PTS points , REB rebounds and PF steals in PLAYER-TEAM-PLACE 's biggest win of the season . ","['FIRST_NAME', 'SECOND_NAME', 'PLAYER-TEAM-PLACE', 'PLAYER-TEAM-NAME', 'PTS', 'REB', 'FG3A', 'STL', 'PF', 'PLAYER-TEAM-PLACE']"
FIRST_NAME SECOND_NAME also had AST assists in MIN minutes in beating the NBA 's top team in either conference . ,"['FIRST_NAME', 'SECOND_NAME', 'AST', 'MIN']"
"FIRST_NAME Thomson was kept in check on Friday , scoring just PTS points in MIN minutes while going IS_LEADER - for - REB_AVG from beyond the REB_AVG - point line . ","['FIRST_NAME', 'PTS', 'MIN', 'STARTER', 'FG3M', 'FG3_PCT', 'OREB', 'AST', 'TO', 'STL', 'BLK', 'IS_HOME', 'BLK_AVG', 'DOUBLE_DOUBLE', 'DD_AVG', 'IS_LEADER', 'FG3A', 'REB_AVG', 'FG3A', 'REB_AVG']"
"FIRST_NAME SECOND_NAME had some success as well , finishing with PTS points ( FTA - FGA FG , AST_AVG - AST_AVG 3Pt , FTM - FTA FT ) , REB rebounds and AST assists . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'FGM', 'FTA', 'FGA', 'FG3M', 'FG3A', 'AST_AVG', 'FG3M', 'FG3A', 'AST_AVG', 'FTM', 'FGM', 'FTA', 'REB', 'OREB', 'AST']"
"Over center FIRST_NAME SECOND_NAME 15 AST_AVG games center FIRST_NAME SECOND_NAME 's averaging 19 points and 13 rebounds , as center FIRST_NAME SECOND_NAME continues to be a force for the surging PLAYER-TEAM-NAME , who 've now won REB_AVG straight games . ","['FIRST_NAME', 'SECOND_NAME', 'AST_AVG', 'FIRST_NAME', 'SECOND_NAME', 'FIRST_NAME', 'SECOND_NAME', 'PLAYER-TEAM-NAME', 'REB_AVG']"
"FIRST_NAME SECOND_NAME had FIRST_NAME SECOND_NAME shot locked in , scoring PTS points ( FGM - FGA FG , REB_AVG - AST_AVG 3Pt , PF - PF FT ) and handing out PF assists , moving FIRST_NAME SECOND_NAME season averages to PTS points and AST_AVG assists per game . ","['FIRST_NAME', 'SECOND_NAME', 'FIRST_NAME', 'SECOND_NAME', 'PTS', 'FGM', 'FGA', 'FG3M', 'DREB', 'REB', 'REB_AVG', 'FG3A', 'AST_AVG', 'FTM', 'FTA', 'AST', 'PF', 'FTM', 'FTA', 'AST', 'PF', 'FTM', 'FTA', 'AST', 'PF', 'FIRST_NAME', 'SECOND_NAME', 'PTS', 'FG3A', 'AST_AVG']"
"FIRST_NAME SECOND_NAME recorded PTS points ( REB_AVG - FGA FG , AST_AVG - FG3A 3Pt , REB_AVG - REB_AVG FT ) in 20 minutes . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'FGM', 'FTM', 'FTA', 'AST', 'REB_AVG', 'FGA', 'FG3M', 'STL', 'BLK', 'AST_AVG', 'FG3A', 'FGM', 'FTM', 'FTA', 'AST', 'REB_AVG', 'FGM', 'FTM', 'FTA', 'AST', 'REB_AVG']"
"Despite averaging FGA points on the season , FIRST_NAME SECOND_NAME has now scored 15 or more points in each of FIRST_NAME SECOND_NAME . ","['FGA', 'FIRST_NAME', 'SECOND_NAME', 'FIRST_NAME', 'SECOND_NAME']"
"Recording a double - double , FIRST_NAME SECOND_NAME finished with PTS points ( FGM - FGA FG , IS_LEADER - AST 3Pt ) and REB rebounds . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'FGM', 'FGA', 'STARTER', 'FG3M', 'FG3_PCT', 'FTM', 'FTA', 'FT_PCT', 'TO', 'STL', 'BLK', 'IS_HOME', 'STL_AVG', 'BLK_AVG', 'AST_AVG', 'DOUBLE_DOUBLE', 'IS_LEADER', 'FG3A', 'AST', 'REB']"
"FIRST_NAME SECOND_NAME chipped in with 15 points ( 5 - REB FG , PF - 5 3Pt , 2 - 2 FT ) and 4 rebounds . ","['FIRST_NAME', 'SECOND_NAME', 'REB', 'OREB', 'PF']"
Over FIRST_NAME SECOND_NAME FIRST_NAME SECOND_NAME 's averaging 23 points and FGM rebounds as FIRST_NAME SECOND_NAME continues to be AST of the PLAYER-TEAM-NAME 's best offensive options . ,"['FIRST_NAME', 'SECOND_NAME', 'FIRST_NAME', 'SECOND_NAME', 'FGM', 'FIRST_NAME', 'SECOND_NAME', 'FG3A', 'AST', 'PLAYER-TEAM-NAME']"
FIRST_NAME SECOND_NAME reached double figures as well with PTS points in 29 minutes . ,"['FIRST_NAME', 'SECOND_NAME', 'PTS']"
"FIRST_NAME SECOND_NAME had FGA points , REB rebounds and BLK blocks in MIN minutes . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'FGA', 'REB', 'BLK', 'MIN']"
"FIRST_NAME SECOND_NAME dropped a PTS - point , REB - rebound double - double on The PLAYER-OPPONENT-TEAM-NAME . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'REB', 'PLAYER-OPPONENT-TEAM-NAME']"
"While FIRST_NAME SECOND_NAME finished with PTS points , FIRST_NAME SECOND_NAME also had FTA turnovers . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'FIRST_NAME', 'SECOND_NAME', 'FTM', 'FTA']"
"FIRST_NAME SECOND_NAME turned in another nice performance with PTS points , REB rebounds and BLK blocks . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'REB', 'BLK']"
FIRST_NAME SECOND_NAME got a rocky start at center but managed just PF points on AST_AVG - of - FGA shooting . ,"['FIRST_NAME', 'SECOND_NAME', 'PTS', 'PF', 'FGM', 'STL', 'AST_AVG', 'FGA']"
"FIRST_NAME SECOND_NAME turned in a PTS - point , REB - rebound double - double and added BLK blocks over MIN minutes on the floor . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'REB', 'FGM', 'FGA', 'BLK', 'MIN']"
"FIRST_NAME SECOND_NAME led the way , putting in a career - best effort of PTS points on FGM - of - FGA shooting in just MIN minutes . ","['FIRST_NAME', 'SECOND_NAME', 'PTS', 'FGM', 'FGA', 'MIN']"
"FIRST_NAME SECOND_NAME has been in a groove as of late , averaging 18 points in FIRST_NAME SECOND_NAME 15 4 outings . ","['FIRST_NAME', 'SECOND_NAME', 'FIRST_NAME', 'SECOND_NAME']"
FIRST_NAME SECOND_NAME recorded PTS points and REB rebounds and was the only other PLAYER-TEAM-PLACE player in double figures . ,"['FIRST_NAME', 'SECOND_NAME', 'PTS', 'REB', 'PLAYER-TEAM-PLACE']"
"rookie guard FIRST_NAME SECOND_NAME 's shot the ball well of late , going 50 percent or higher from the field in PF out of rookie guard FIRST_NAME SECOND_NAME 15 AST games . ","['FIRST_NAME', 'SECOND_NAME', 'DREB', 'REB', 'PF', 'FIRST_NAME', 'SECOND_NAME', 'AST']"
"SECOND_NAME has posted BLK double - doubles in a row now , combining for 40 points and 23 rebounds during that span . ","['SECOND_NAME', 'BLK']"
"Starting for Gordon Hayward , FIRST_NAME SECOND_NAME made the most of the start , going FGM - for - FGA from the field and PTS_AVG - for - FG3A from the PF - point line to score PTS points . ","['FIRST_NAME', 'SECOND_NAME', 'FGM', 'FGA', 'FG3M', 'PTS_AVG', 'FG3A', 'PF', 'PTS']"
"Iron man FIRST_NAME SECOND_NAME led PLAYER-TEAM-PLACE with PTS points , AST assists to go along with REB rebounds . ","['FIRST_NAME', 'SECOND_NAME', 'PLAYER-TEAM-PLACE', 'PTS', 'AST', 'REB']"
Iron man FIRST_NAME SECOND_NAME had 19 points and 9 rebounds in 36 minutes . ,"['FIRST_NAME', 'SECOND_NAME']"
"FIRST_NAME SECOND_NAME continued FIRST_NAME SECOND_NAME inefficient ways , scoring a team - high PTS points on FGA shots to go along with REB rebounds , AST_AVG assists and AST_AVG steals in MIN minutes . ","['FIRST_NAME', 'SECOND_NAME', 'FIRST_NAME', 'SECOND_NAME', 'PTS', 'FGA', 'REB', 'AST', 'STL', 'AST_AVG', 'AST', 'STL', 'AST_AVG', 'MIN']"
FIRST_NAME SECOND_NAME was held to AST_AVG - of - FGA shooting STL_AVG night after scoring 24 points . ,"['FIRST_NAME', 'SECOND_NAME', 'FGM', 'DREB', 'REB_AVG', 'AST_AVG', 'FGA', 'OREB', 'STL_AVG']"
